window_id,ac_rms,mean_abs,peak_to_peak,crest_factor,kurtosis_pearson,skewness
source/48kHz_DE_data/B/0021/B021_1.mat::w0001,-0.31458736589952907,-0.303537816707231,0.16903117241952714,1.6318930398939606,0.828705285898142,-0.07402130134869343
source/48kHz_DE_data/B/0021/B021_1.mat::w0002,-0.4061844084694984,-0.34607814166744866,-0.3783648731147012,0.1321437039014995,-0.22229560459791703,-0.10717523149744017
source/48kHz_DE_data/B/0021/B021_1.mat::w0003,-0.357877956815522,-0.3139884057442769,-0.14709577803953358,0.896950796379699,0.07911307525132552,0.1131799203611173
source/48kHz_DE_data/B/0021/B021_2.mat::w0000,-0.12591068805821393,-0.17543086301741384,0.6013364511123234,1.9125598570599753,1.6084035991852772,0.35132149532412976
source/48kHz_DE_data/B/0021/B021_2.mat::w0001,-0.12013426897117044,-0.17929858737466672,0.6389060464650672,1.870139612460736,1.4471741440851627,0.16394959200803483
source/48kHz_DE_data/B/0021/B021_2.mat::w0002,0.016029083665669894,-0.0559394303636229,0.5511409745672323,0.9889268596370738,0.5457761072227038,0.0912640677687864
source/48kHz_DE_data/B/0021/B021_2.mat::w0003,-0.22930420187856781,-0.26280381817479964,0.5883455408309111,2.4496086075030603,1.8614223229754159,0.2726208893211774
source/48kHz_DE_data/B/0021/B021_3.mat::w0000,-0.13622241945850294,-0.1782827331898015,0.6317994900780017,1.924109683300101,1.358507276562285,0.15184911443994592
source/48kHz_DE_data/B/0021/B021_3.mat::w0001,0.024051486442607253,-0.057930787406260134,0.6585934911191378,1.2598657779036724,0.9914767754706357,0.35213880906059747
source/48kHz_DE_data/B/0021/B021_3.mat::w0002,0.08404586119692915,-0.023106471758219116,0.8041423150684686,1.3710484891982342,1.3158681174208005,0.1845565778288073
source/48kHz_DE_data/B/0021/B021_3.mat::w0003,-0.0435599214649116,-0.1387474698666361,0.8004924209802475,1.842834463920474,1.78921572659229,0.3291756827586727
source/48kHz_DE_data/IR/0007/IR007_0.mat::w0000,0.47019681339438285,0.4681853179964391,0.3837298266582349,-0.24643666253913665,-0.24392814300206767,-0.07675424012677808
source/48kHz_DE_data/IR/0007/IR007_0.mat::w0001,0.47848920447749665,0.46947031520842153,0.43928589687026937,-0.3240632138985803,-0.20437087604903492,-0.17014219684143017
source/48kHz_DE_data/IR/0007/IR007_0.mat::w0002,0.4775112893649373,0.46830523280897,0.39913917806466986,-0.28637459744112037,-0.2034172524121394,-0.17613227426604325
source/48kHz_DE_data/IR/0007/IR007_0.mat::w0003,0.475429758368471,0.47005963583376137,0.47670130543017825,-0.23796582632261196,-0.21555725309582113,-0.06606915299985036
source/48kHz_DE_data/IR/0007/IR007_1.mat::w0000,-0.24663626745150763,-0.25355448350072857,-0.30944390889506557,-0.20267375662187206,-0.0048298040161259366,-0.7854839866669374
source/48kHz_DE_data/IR/0007/IR007_1.mat::w0001,-0.254906842638292,-0.2578948224981747,-0.31833840735393343,-0.30788467429082716,-0.0336206808191327,-0.8078057839968554
source/48kHz_DE_data/IR/0007/IR007_1.mat::w0002,-0.2558216913810102,-0.26111348405643414,-0.2890044413875618,-0.18876178553225026,0.016156988567961373,-1.4082209687463676
source/48kHz_DE_data/IR/0007/IR007_1.mat::w0003,-0.24911360114312123,-0.25505342269179854,-0.27224213951094284,-0.17805216883657665,0.01644680769536276,-1.2008062254333802
source/48kHz_DE_data/IR/0007/IR007_2.mat::w0000,-0.24684928974699977,-0.24407585477137636,-0.2943633931619329,-0.2557474270224995,-0.028984426456218466,-0.8274514845884959
source/48kHz_DE_data/IR/0007/IR007_2.mat::w0001,-0.24381703158065973,-0.24086301749654526,-0.2689940385010522,-0.20014744766874115,0.0194419286802152,-0.9862927207188681
source/48kHz_DE_data/IR/0007/IR007_2.mat::w0002,-0.2457431971454561,-0.24467532166383466,-0.2791356570853685,-0.1571109028838297,0.027470241833654742,-0.749060831209734
source/48kHz_DE_data/IR/0007/IR007_2.mat::w0003,-0.24407049353125837,-0.2419770630738113,-0.26483876990327804,-0.11980961200846499,0.02298518651341852,-0.9994089209487361
source/48kHz_DE_data/IR/0007/IR007_3.mat::w0000,-0.2494981567951771,-0.23469101924009195,-0.3464669339777192,-0.37678083302093013,-0.11840169527210022,-1.1811930334221266
source/48kHz_DE_data/IR/0007/IR007_3.mat::w0001,-0.24914424238789404,-0.2366490794359567,-0.306264189101079,-0.22933843410027693,-0.09655209279406812,-1.5002604968648212
source/48kHz_DE_data/IR/0007/IR007_3.mat::w0002,-0.24797205614477277,-0.23532084123000593,-0.3135075570024599,-0.31931270919321314,-0.06789318575470255,-1.1721976648830623
source/48kHz_DE_data/IR/0007/IR007_3.mat::w0003,-0.24806106868144814,-0.23296959922071045,-0.3006135140844621,-0.26964442876345707,-0.08901146178281898,-1.4084629855531727
source/48kHz_DE_data/IR/0014/IR014_0.mat::w0000,-0.4808940634348185,-0.4804109517030896,-0.3807920899304525,0.6615447973491734,0.6197033747941008,-0.9571215632578953
source/48kHz_DE_data/IR/0014/IR014_1.mat::w0000,-0.30554595904220383,-0.3904544542985212,0.23588453905955015,1.948984825100885,1.9683176704697052,0.3025788603579861
source/48kHz_DE_data/IR/0014/IR014_1.mat::w0001,-0.30454306409102894,-0.3849603340105412,-0.040171153885537075,1.044426334093367,1.5832718923095046,1.0223873048528116
source/48kHz_DE_data/IR/0014/IR014_1.mat::w0002,-0.2619135467894396,-0.3609635367196085,0.16136213094676677,1.596386624151492,1.583216149216161,1.1207352192281221
source/48kHz_DE_data/IR/0014/IR014_1.mat::w0003,-0.2735332433148718,-0.36647885048501433,0.20253788334540865,1.7622127221961943,1.7574622565604994,0.3689497817400827
source/48kHz_DE_data/IR/0014/IR014_2.mat::w0000,-0.34833535811820615,-0.42406063634423646,0.021658118576399005,1.6176185650430692,1.698038519772126,0.2668264057775491
source/48kHz_DE_data/IR/0014/IR014_2.mat::w0001,-0.33937459690258975,-0.4176952386561187,0.18160624368739378,2.093650276836803,1.999198114827436,1.1798061059251594
source/48kHz_DE_data/IR/0014/IR014_2.mat::w0002,-0.34708766677657005,-0.42730601957569964,0.06745164787879529,1.7365922497204709,1.9494876460154411,0.8474040229308405
source/48kHz_DE_data/IR/0014/IR014_2.mat::w0003,-0.3297506720588576,-0.4090543665118413,0.07636126992960245,1.4596479028751048,1.960030336695833,0.15800001171788336
source/48kHz_DE_data/IR/0014/IR014_3.mat::w0000,-0.29513318971384833,-0.31954561682032945,0.12699045472360004,1.444875597674955,0.5588867452240852,1.7693297788499132
source/48kHz_DE_data/IR/0014/IR014_3.mat::w0001,-0.2771553119216702,-0.3437885209663299,0.0946058483052772,1.1551184193312158,1.4823739636266342,1.153536045313562
source/48kHz_DE_data/IR/0014/IR014_3.mat::w0002,-0.3115086695130312,-0.35221679705919284,-0.04662011794916431,0.9107912358263056,1.0399761104459413,0.28054592939586975
source/48kHz_DE_data/IR/0014/IR014_3.mat::w0003,-0.2897137337077966,-0.3488412165530458,0.17631112487535205,1.5198809167051082,1.3811934594038702,0.33816489808334554
source/48kHz_DE_data/IR/0021/IR021_0.mat::w0000,0.4803841162350202,0.549959983130512,0.21569502586262843,-0.65272273600594,-0.5120599542716269,-0.13364505507634133
source/48kHz_DE_data/IR/0021/IR021_0.mat::w0001,0.45565673597630546,0.5298111312368975,0.18840470461019296,-0.6767228339746199,-0.5439715295217319,-0.3938737998230887
source/48kHz_DE_data/IR/0021/IR021_0.mat::w0002,0.4982687314061866,0.560068280888408,0.41667850164070336,-0.4353923389527443,-0.4651406580571866,-0.5524526201311795
source/48kHz_DE_data/IR/0021/IR021_0.mat::w0003,0.5052369200546561,0.5670364995070283,0.2530285708582191,-0.605766299825213,-0.5077466320803942,-0.47880522179209467
source/48kHz_DE_data/IR/0021/IR021_1.mat::w0000,0.4896068793895686,0.5904089488637768,0.23181107813036708,-0.7031318287288308,-0.5738783469097577,-0.034860607465636025
source/48kHz_DE_data/IR/0021/IR021_1.mat::w0001,0.505080024381795,0.6215472217303939,0.39321152276933075,-0.39074374576743176,-0.5764735031587089,0.0030525534078647883
source/48kHz_DE_data/IR/0021/IR021_1.mat::w0002,0.5517200690640617,0.653843627394096,0.3939168150970758,-0.5139436963610714,-0.5426747356071805,0.06500029606170891
source/48kHz_DE_data/IR/0021/IR021_1.mat::w0003,0.5868353335689193,0.6912315634729634,0.3479343103121941,-0.6532603219321387,-0.5642531959413946,0.12281188454822278
source/48kHz_DE_data/IR/0021/IR021_2.mat::w0000,0.9259502159916267,1.0208192966422447,0.6384204820269113,-0.6535233054895025,-0.5748906069707491,0.269117458037703
source/48kHz_DE_data/IR/0021/IR021_2.mat::w0001,0.9476249272160302,1.0512141446262384,0.4840385272424107,-0.8933809140269607,-0.600835136492222,0.3581552109516809
source/48kHz_DE_data/IR/0021/IR021_2.mat::w0002,0.9276790657417655,1.0243166561164043,0.5654034543261963,-0.7211575473618359,-0.5974465855502451,0.3219266642030746
source/48kHz_DE_data/IR/0021/IR021_2.mat::w0003,0.9045471228967206,1.0120948853998648,0.5729760459343302,-0.7474492994140571,-0.6179671819849448,0.24547498018060446
source/48kHz_DE_data/IR/0021/IR021_3.mat::w0000,0.0452201928817507,0.12538510770579278,-0.18908778078569669,-0.7584362900671716,-0.6031612031264593,0.2523337298795908
source/48kHz_DE_data/IR/0021/IR021_3.mat::w0001,0.04942304574162219,0.13124496218952547,-0.23019142124245393,-0.8276953048402764,-0.5953410938195792,0.20571117260437186
source/48kHz_DE_data/IR/0021/IR021_3.mat::w0002,0.062120139442973815,0.1497778799895783,-0.18883513802436294,-0.7835666734900563,-0.6049785878280755,0.187571012604945
source/48kHz_DE_data/IR/0021/IR021_3.mat::w0003,0.0669813903059874,0.15899125939711262,-0.19864165869330438,-0.7973617119211565,-0.6131681028363807,0.12160528407811536
source/48kHz_DE_data/OR/Centered/0007/OR007@6_0.mat::w0000,2.1682757781189377,1.7529470729532903,1.9667685571910714,-0.5673244089975245,-0.13653164128735712,0.13009490344895494
source/48kHz_DE_data/OR/Centered/0007/OR007@6_0.mat::w0001,2.0885908946544345,1.6910769427758001,1.79976968629024,-0.5890199717594702,-0.13482342868654282,0.11079242073927155
source/48kHz_DE_data/OR/Centered/0007/OR007@6_0.mat::w0002,1.9438157628333674,1.5588904259981524,1.6967325884885902,-0.6023001543344432,-0.1338013605492485,0.07396206839912503
source/48kHz_DE_data/OR/Centered/0007/OR007@6_0.mat::w0003,2.1035668416388456,1.6832516352231959,1.84824279604169,-0.5915475551615639,-0.1111718220405683,0.09062805589361837
source/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat::w0000,1.601737242219184,1.2911198784030855,1.408876878896202,-0.5535477547347049,-0.13159192986127494,0.057709025701640715
source/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat::w0001,1.6294500619534054,1.3223486420487336,1.3943776849532055,-0.5843095706433888,-0.12064802521946905,0.08724006565216119
source/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat::w0002,1.631528330453977,1.3281633685221181,1.4998266525506627,-0.4854595337751793,-0.10240813722874732,0.1525613465987676
source/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat::w0003,1.6178565565202896,1.3125704245624108,1.4549723855568395,-0.5155878531938171,-0.08518161258105328,0.10349099131573936
source/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat::w0000,1.5388930355247061,1.2202446096194137,1.323040640024079,-0.5607889034928593,-0.11720749997514757,0.0963540275107609
source/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat::w0001,1.5355703814317967,1.2127734570197293,1.4066380022729519,-0.5035484983008608,-0.0882052929092816,0.24375409811857474
source/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat::w0002,1.5280240264609237,1.2072466027809212,1.3424488405706037,-0.5660440179793917,-0.1078539401388939,0.1343756323605918
source/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat::w0003,1.5201345351138775,1.2105640147731278,1.2835558515963597,-0.5967299610902694,-0.1200691136171185,0.07297340391794899
source/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat::w0000,1.4840084828863616,1.1657940997515508,1.2901756248658953,-0.5717962625955872,-0.07171891374429616,0.05875681279518906
source/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat::w0001,1.4571605607473235,1.1312624500142936,1.3767717518993852,-0.45946492408040335,0.0026222149496903735,0.24554003399881066
source/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat::w0002,1.4779512950165439,1.154600077639461,1.3615824543886037,-0.49887863876865646,-0.05224189501013864,0.16027551816087363
source/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat::w0003,1.4832034633098563,1.1643067010603185,1.4005432914088376,-0.4557965290671734,-0.06387844424896766,0.04695882432173137
source/48kHz_DE_data/OR/Centered/0014/OR014@6_0.mat::w0000,-0.5811485642861642,-0.5082267721119517,-0.7739938022972561,-0.9238161334035823,-0.6514091339860582,-0.13433366706057132
source/48kHz_DE_data/OR/Centered/0014/OR014@6_0.mat::w0001,-0.5882243291061201,-0.5113996719881434,-0.7659402065600432,-0.8494377636925791,-0.6716571535117526,-0.23114096267624173
source/48kHz_DE_data/OR/Centered/0014/OR014@6_0.mat::w0002,-0.5341965743240246,-0.47352872994807627,-0.5116424075642241,0.3078317686720931,-0.252079568376236,-0.014699646891531637
source/48kHz_DE_data/OR/Centered/0014/OR014@6_0.mat::w0003,-0.5786111737883407,-0.5032192068136911,-0.6685887541224028,-0.2975189270594725,-0.6209062413890203,-0.1565368548389881
source/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0000,-0.5946509778185793,-0.5198753364850883,-0.743925524424034,-0.6296961829405844,-0.6622468884004397,-0.39852566987875254
source/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0001,-0.5832415268350292,-0.5062704252120658,-0.742879653553567,-0.6508559592100867,-0.6770653864632692,-0.05966513748987652
source/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0002,-0.5873427112174459,-0.5109972167816295,-0.7582038783104296,-0.7288895779064456,-0.6693377060062277,-0.11859490327398177
source/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0003,-0.5927225359396047,-0.5169005066089548,-0.7823623684538861,-0.82533242053129,-0.6822553348052784,-0.2955550375256164
source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0000,-0.4782166655051985,-0.44545966370808493,-0.2202708172404804,1.4208508427467392,1.067617939783468,-0.3419420717064392
source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0001,-0.5658122756456294,-0.4895519819008748,-0.7517547906527569,-0.8954016241821894,-0.6596180098253661,-0.2126886911953397
source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0002,-0.5772207492807789,-0.49985198421205274,-0.7630014408664416,-0.9061143723366051,-0.6765365067292207,-0.03806120004398089
source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0003,-0.5694737336709361,-0.4921976712063533,-0.7639971707870115,-0.9055249664970412,-0.6756975678314299,-0.23600160886813493
source/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0000,-0.5497232941585253,-0.4675712606009394,-0.7124116064304471,-0.7341168265207241,-0.7003382413904112,-0.06328970420382671
source/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0001,-0.5433932025532793,-0.46240365399115274,-0.7400972020842858,-0.863040126951275,-0.694854870772394,-0.035343711214205924
source/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0002,-0.5497054366757765,-0.47028310456839933,-0.7278406243107568,-0.7072668041635352,-0.6830772786899926,-0.116981173283649
source/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0003,-0.5526320397237325,-0.4718217390030408,-0.7540754100339409,-0.886976112773784,-0.6947098751708426,-0.05855932438323557
source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0000,0.6246957916761146,0.2143865164285652,1.6820235271990842,1.4363545893284848,1.6122368194686418,-3.0135556301838995
source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0001,0.6781630617454374,0.24276763050447994,1.832233929643257,1.289183163422917,1.9013120219353594,-1.96405456719453
source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0002,0.756984525565592,0.28262342838453813,2.220225318202063,1.6000950503769515,2.085319226892126,-1.1493351378692698
source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0003,0.6827472964155169,0.2320694552623216,2.070073983987475,1.612488603228741,2.216845219942959,-1.718312558633962
source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0000,0.6305054681559333,0.18519275804103344,2.1232757298284684,1.819180978524681,2.234657359450358,-2.2868667961903957
source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0001,0.5750928307257855,0.1664577676818347,2.125754914113505,1.9768143446792839,2.039555014386318,-2.5070332389959935
source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0002,0.5224431357481344,0.13804571043933084,1.3266024544500352,0.8788032460207874,1.652127695672105,-3.9568389430399304
source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0003,0.4908861633338107,0.12065251377253187,1.3393171422452013,1.1182358806211254,1.6660317980264303,-2.7907482861384842
source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0000,0.593402954178843,0.19524411460751898,2.142207899173102,1.8429318837825157,1.8809469737310438,-2.991085437638381
source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0001,0.549761726600091,0.14147379249109482,2.1461848521190228,2.0059148370377433,2.531997086199019,-3.7114495807238184
source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0002,0.5295824951233976,0.14926792016716633,1.5762026868612127,1.2368305532747101,1.7734294152055632,-2.884042882312164
source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0003,0.5340562293746527,0.13867513829255146,1.444548817564867,1.1267116297194648,1.869268751485572,-3.067976852182169
source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0000,0.4267592012872194,0.09578478243163835,1.9654789425575567,2.194475514082563,1.9908197292548084,-3.6771442747866803
source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0001,0.4454042105482796,0.11159322954517412,1.0956414649208592,0.7830275479561798,1.5395189813378665,-3.0168064851259255
source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0002,0.5375794999767681,0.15133910530839967,1.7071827085486913,1.3667629669236807,1.859490933831928,-1.5194612755751626
source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0003,0.5841015165367177,0.17770737686006763,2.019189607203958,1.7339660982495304,2.09771183176632,-1.4395891646418417
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0000,-0.3837090304241889,-0.3302062694333285,-0.40098495807417056,-0.010989087888032153,-0.2804420973200175,0.003299452185990058
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0001,-0.4329795272521197,-0.37434592673199024,-0.5263927271120095,-0.2636370532824188,-0.4140980815388481,0.2031861217088414
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0000,-0.24641910058051636,-0.2647324251792405,0.049134722910022605,0.8592781062275017,0.7930575718010875,0.13364876117902041
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0001,-0.28264184030060746,-0.284970832942031,-0.15556331710307386,0.37662627590251785,0.3560328458559064,-0.13622641521645712
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0002,-0.2974018872610372,-0.2902197634772076,-0.2179752512021548,0.19787775094839902,0.16944226948154534,0.03167643817059316
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0003,-0.2757517463207217,-0.28458752955776934,-0.0631250131329451,0.633603988286923,0.6231499849795848,0.3964723316047704
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat::w0000,-0.27422774172493974,-0.28507064432375423,-0.041039855439273,0.7049348425792203,0.5145724580351269,0.20142180014576216
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat::w0001,-0.28700608471167277,-0.2973707593770532,-0.10294981481098456,0.6462977656736507,0.6861688147196024,0.22523271236715997
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat::w0002,-0.29472282250430787,-0.30242283958396404,-0.10719690880271136,0.5793769952416042,0.4710804526395072,0.07396761887428717
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat::w0003,-0.2932281281389432,-0.2998800558384232,-0.14443197301696575,0.46131886397501803,0.5221580591871299,0.07965290580952454
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat::w0000,-0.3307564677873567,-0.3175163676542704,-0.05613494293906516,0.9643257200589217,0.5016542740214092,0.02743663500629058
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat::w0001,-0.33752603663297287,-0.3233587083792133,-0.16586529337766137,0.6783085999623899,0.35976652476208415,0.1285870077040586
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat::w0002,-0.330851414355111,-0.3179226719643587,-0.16781198508835374,0.5332369985192879,0.3787987383762932,-0.04644434952824044
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat::w0003,-0.33774922861830936,-0.32487830938497003,-0.10473473090161581,0.7969531827990493,0.4419827894394074,-0.024150382829488136
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat::w0000,0.5952364234900683,0.05493056526430743,1.4887259567068176,0.9986830943414693,2.5069657946494948,0.6611620433571033
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat::w0001,0.49651315518647565,0.005669490402353911,1.3935035159275917,1.133346367906863,2.5972103829963786,0.9174497207219231
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat::w0000,0.3382274417865181,-0.034119920297461734,1.2504034104810013,1.4171087362055999,2.157062561865541,0.9906513288660749
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat::w0001,0.46750662202359955,0.015958847224677632,1.2935123731859544,1.059182814837207,2.2074365365645208,0.7948041120719774
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat::w0002,0.3291065851504369,-0.049341556288862526,1.261228858495169,1.3552799079336875,2.2852764306905553,0.8816294408872429
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat::w0003,0.4072882311272134,0.006527048491069008,1.2805942678308646,1.2116222625086404,2.2305190156563417,1.0020182018813462
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat::w0000,0.23571636360762774,-0.06529401747324885,1.1018522495790968,1.5201169114854927,2.08268465926969,0.8682026208656033
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat::w0001,0.23048706059668156,-0.0686232408499587,1.0486183020295927,1.2398002240575487,2.1513044416400495,1.074622140926379
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat::w0002,0.24560215058908433,-0.07485592283813798,1.3630577758184859,1.9496634986557158,2.689750423133455,1.1011477127554858
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat::w0003,0.20398816591707455,-0.08782405073984839,0.9836590984435434,1.3617524863822759,2.078845132561276,1.239860958658107
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat::w0000,0.1304196692232625,-0.1142441011541918,0.8610469160140962,1.2519215059652529,2.060770890286942,0.6990327965185636
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat::w0001,0.12905494069089926,-0.13269861362708765,0.7992961145423009,1.209887290901253,2.122939926633275,0.9529933271833706
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat::w0002,0.04230129153150042,-0.1738597614399389,0.7964540530028998,1.6437552980403562,2.1156098278824085,1.122657764558825
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat::w0003,0.049719916604490426,-0.16169801986588722,0.6299113901736114,1.1771358962643714,1.6855775978644711,1.0932790459909478
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat::w0000,0.059304098491611994,0.1288644461371325,-0.15353795657553518,-0.6908929258724926,-0.4939735670429275,0.4161943959214231
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat::w0001,0.03142964975861659,0.1037847893355751,-0.1723113631396771,-0.6076778700947338,-0.5278544926232074,0.43965072964188706
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat::w0000,0.17890481527815622,0.26226483918652743,-0.03176560092155398,-0.6242182683290717,-0.5354705400048047,0.19193759164557572
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat::w0001,0.17785551432368885,0.2553427383287885,-0.052743695111874385,-0.7030834365859415,-0.5329536859011711,0.269715963184285
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat::w0002,0.1763491999215477,0.25256703515213313,-0.04437523180644375,-0.6797185896374129,-0.5134408692904557,0.2995865209571192
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat::w0003,0.17779705851856287,0.25357490671322386,-0.05862512677317268,-0.686556540619113,-0.5295264478407472,0.2659017143944453
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat::w0000,0.150244673891595,0.20511012470348403,-0.13523174863413837,-0.8162589996340849,-0.49803743090447194,0.30781304160283696
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat::w0001,0.1638715248617019,0.21640116088060124,-0.0656598018238559,-0.6905957280901998,-0.4863365851327295,0.25182391844088403
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat::w0002,0.1466744178335617,0.20306574336197497,-0.129661931791583,-0.7907109981965416,-0.4999311535774532,0.35682747793988223
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat::w0003,0.14137461610260965,0.1923877653929233,-0.12292750490202362,-0.7900795989522993,-0.4869476398598372,0.32649702158944705
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat::w0000,0.14937734977532552,0.22551723218224884,-0.14402542144225133,-0.8501871267151294,-0.5298711098770197,0.21726851312431797
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat::w0001,0.15301804186716345,0.2255272275476904,-0.07376288721037182,-0.6889711830764115,-0.5107517298810792,0.15258321764020605
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat::w0002,0.14296789807102772,0.21538189445106884,-0.10437598049903259,-0.720162483130986,-0.5131627462167407,0.19980434897591617
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat::w0003,0.15707654164718923,0.22756486754448466,-0.05582269666469973,-0.6206292733380682,-0.4912320067143295,0.19916416762051709
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat::w0000,0.07793109771337518,0.06479420738701863,0.27733574175052345,0.47090829002849677,0.09885652695962008,-2.2072790918982936
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat::w0001,0.07687932453734858,0.06341327671051157,0.34938317048800227,0.618706527529812,0.15439588674321642,-2.020925811667369
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat::w0000,0.9352215890914545,0.844973760826544,1.2622891955221587,0.12696715162712713,-0.08160603590006678,0.5352941590555
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat::w0001,0.889966141722097,0.7930097399470217,1.365495208427375,0.5045540772573804,-0.014081381301169808,0.15867424934767746
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat::w0002,0.9276920565293917,0.8272947337059243,1.2692706714334367,0.21419908440450955,-0.017150590830814313,-0.3802469602010705
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat::w0003,0.8909578436567235,0.7985937959894928,1.2131615948438113,0.2695776701319148,-0.03990496765600177,0.1205371244501766
